Dataset Index,Dataset,Dataset Version,Model,Feature Engineering Description,Hyperparameter Description,Avg f1_macro,Std dev between folds,Train-Test Gap,# Columns,Model Complexity,Fit Time
24,quake,3,kNN,Arithmetic-based Features,,0.530291176559811,0.02599335843694958,0.16324194735013886,3,0,0.010571479797363281
24,quake,3,ikNN,Original Features,,0.5057702270572365,0.028466037835035023,0.1854941866016907,3,0,0.280289363861084
24,quake,3,ikNN,Arithmetic-based Features,,0.5202026352704705,0.018424259145231055,0.1971587688328178,3,0,3.6787941455841064
25,disclosure_x_bias,2,kNN,Original Features,,0.5024392398852033,0.03554213379416865,0.18250115021215352,3,0,0.0033907413482666014
25,disclosure_x_bias,2,kNN,Arithmetic-based Features,,0.5005337903766146,0.06740291911412893,0.20010419456647077,3,0,0.006782436370849609
25,disclosure_x_bias,2,ikNN,Original Features,,0.49715350168745404,0.08144864228843685,0.19056251159347098,3,0,0.105517578125
25,disclosure_x_bias,2,ikNN,Arithmetic-based Features,,0.4692537038208716,0.05919226233021371,0.20592914633809745,3,0,1.528487777709961
26,fri_c1_500_25,2,kNN,Original Features,,0.6328818930409714,0.04207351624938904,0.12004345091843782,25,0,0.0024139404296875
26,fri_c1_500_25,2,kNN,Arithmetic-based Features,,0.5418949585136887,0.027803190617221307,0.19072169741979428,25,0,1.6300995826721192
26,fri_c1_500_25,2,ikNN,Original Features,,0.8357561782615915,0.04285752340306481,0.06400076167217839,25,0,1.9018403053283692
26,fri_c1_500_25,2,ikNN,Arithmetic-based Features,,0.9009917066866192,0.058722972835850214,0.02947997987223805,25,0,64.16212072372437
27,fri_c2_500_5,2,kNN,Original Features,,0.8837277132816258,0.023956575988692125,0.05168709401351024,5,0,0.005440711975097656
27,fri_c2_500_5,2,kNN,Arithmetic-based Features,,0.7972784533878519,0.05236018670529266,0.07704983111088914,5,0,0.009648418426513672
27,fri_c2_500_5,2,ikNN,Original Features,,0.8539994373240489,0.05122142891316147,0.045732211241648946,5,0,0.3312635898590088
27,fri_c2_500_5,2,ikNN,Arithmetic-based Features,,0.8963884770079413,0.04555850130775787,0.019263874417711713,5,0,2.8747270107269287
28,disclosure_x_tampered,2,kNN,Original Features,,0.4762543420721915,0.04269882125070426,0.2218983575484207,3,0,0.0026079654693603516
28,disclosure_x_tampered,2,kNN,Arithmetic-based Features,,0.4883506339909271,0.06700727140539625,0.2257317471690901,3,0,0.004826927185058593
28,disclosure_x_tampered,2,ikNN,Original Features,,0.5012855636713939,0.05172482818232547,0.1666626716132652,3,0,0.10308656692504883
28,disclosure_x_tampered,2,ikNN,Arithmetic-based Features,,0.47802163014325344,0.03301597536572005,0.2125946885161904,3,0,1.8853818416595458
29,fri_c4_1000_50,2,kNN,Original Features,,0.6143309547354632,0.02201079148002947,0.14264269350948022,50,0,0.009638643264770508
29,fri_c4_1000_50,2,kNN,Arithmetic-based Features,,0.5133151818902741,0.027710260225154295,0.21505408458199027,50,0,94.63865990638733
29,fri_c4_1000_50,2,ikNN,Original Features,,0.8152909476497708,0.01922045330535888,0.06134013641886249,50,0,6.777423667907715
29,fri_c4_1000_50,2,ikNN,Arithmetic-based Features,,0.8799632172171353,0.019713530153689887,0.038211709329213805,50,0,421.46793150901794
30,fri_c0_1000_5,2,kNN,Original Features,,0.87285365235163,0.022304708580097025,0.04888320500679022,5,0,0.002917957305908203
30,fri_c0_1000_5,2,kNN,Arithmetic-based Features,,0.8099863476632839,0.032980520175389834,0.05775499934518624,5,0,0.010090780258178712
30,fri_c0_1000_5,2,ikNN,Original Features,,0.7947811322555456,0.026516925858820043,0.07456750620162855,5,0,0.5494429111480713
30,fri_c0_1000_5,2,ikNN,Arithmetic-based Features,,0.835735523823853,0.01955256327792701,0.041821709494689,5,0,4.23222165107727
31,pbcseq,2,kNN,Original Features,,0.48357146894841085,0.06512761071180884,0.37849763163340633,27,0,0.0051440238952636715
31,pbcseq,2,kNN,Arithmetic-based Features,,0.5566770641515368,0.042583059212191285,0.2609072151655124,27,0,0.5222280025482178
31,pbcseq,2,ikNN,Original Features,,0.6609046831879171,0.039932115971105096,0.10821686560051202,27,0,5.082402133941651
31,pbcseq,2,ikNN,Arithmetic-based Features,,0.6510324868901838,0.044633822972320776,0.12108636571133025,27,0,34.406072521209715
